Complex_name,Embedding,Confidence_score,Hetero_graph_path
CJVARLRPLSTDEB-UHFFFAOYSA-N_P41594_3LMK,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CJVARLRPLSTDEB-UHFFFAOYSA-N_P41594_3LMK/hetero_graph_CJVARLRPLSTDEB-UHFFFAOYSA-N_P41594_3LMK.pt
CKEKULWTUGAESO-UHFFFAOYSA-N_Q16853_4BTX,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CKEKULWTUGAESO-UHFFFAOYSA-N_Q16853_4BTX/hetero_graph_CKEKULWTUGAESO-UHFFFAOYSA-N_Q16853_4BTX.pt
CLKNYJFPUYFLRF-UHFFFAOYSA-N_P25779_3KKU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CLKNYJFPUYFLRF-UHFFFAOYSA-N_P25779_3KKU/hetero_graph_CLKNYJFPUYFLRF-UHFFFAOYSA-N_P25779_3KKU.pt
CLVUFWXGNIFGNC-OVHBTUCOSA-N_P10253_5NN5,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CLVUFWXGNIFGNC-OVHBTUCOSA-N_P10253_5NN5/hetero_graph_CLVUFWXGNIFGNC-OVHBTUCOSA-N_P10253_5NN5.pt
CMBQZZZKKJLRIR-UHFFFAOYSA-N_Q3Y5H1_2Q6F,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CMBQZZZKKJLRIR-UHFFFAOYSA-N_Q3Y5H1_2Q6F/hetero_graph_CMBQZZZKKJLRIR-UHFFFAOYSA-N_Q3Y5H1_2Q6F.pt
CNJGWCQEGROXEE-UHFFFAOYSA-N_P50578_1AE4,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CNJGWCQEGROXEE-UHFFFAOYSA-N_P50578_1AE4/hetero_graph_CNJGWCQEGROXEE-UHFFFAOYSA-N_P50578_1AE4.pt
CNKRDCFEKZCHJJ-UHFFFAOYSA-N_P05186_7YIV,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CNKRDCFEKZCHJJ-UHFFFAOYSA-N_P05186_7YIV/hetero_graph_CNKRDCFEKZCHJJ-UHFFFAOYSA-N_P05186_7YIV.pt
CNUHCLHSRVNQAG-UHFFFAOYSA-N_P21964_4XUE,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CNUHCLHSRVNQAG-UHFFFAOYSA-N_P21964_4XUE/hetero_graph_CNUHCLHSRVNQAG-UHFFFAOYSA-N_P21964_4XUE.pt
CNXASKVINSMOTB-UHFFFAOYSA-N_P21980_2Q3Z,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CNXASKVINSMOTB-UHFFFAOYSA-N_P21980_2Q3Z/hetero_graph_CNXASKVINSMOTB-UHFFFAOYSA-N_P21980_2Q3Z.pt
CRNKRWHGMHPFKN-UHFFFAOYSA-N_P00371_1AN9,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CRNKRWHGMHPFKN-UHFFFAOYSA-N_P00371_1AN9/hetero_graph_CRNKRWHGMHPFKN-UHFFFAOYSA-N_P00371_1AN9.pt
CSEAAOWXHPFATP-UHFFFAOYSA-N_P0C6U8_4OVZ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CSEAAOWXHPFATP-UHFFFAOYSA-N_P0C6U8_4OVZ/hetero_graph_CSEAAOWXHPFATP-UHFFFAOYSA-N_P0C6U8_4OVZ.pt
CTDDRNREDMYWMI-UHFFFAOYSA-N_Q8IL11_3KR4,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CTDDRNREDMYWMI-UHFFFAOYSA-N_Q8IL11_3KR4/hetero_graph_CTDDRNREDMYWMI-UHFFFAOYSA-N_Q8IL11_3KR4.pt
CTUJBRFMLJBTHZ-UHFFFAOYSA-N_Q16853_4BTX,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CTUJBRFMLJBTHZ-UHFFFAOYSA-N_Q16853_4BTX/hetero_graph_CTUJBRFMLJBTHZ-UHFFFAOYSA-N_Q16853_4BTX.pt
CTXOGVILPOLLLD-UHFFFAOYSA-N_P00371_1AN9,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CTXOGVILPOLLLD-UHFFFAOYSA-N_P00371_1AN9/hetero_graph_CTXOGVILPOLLLD-UHFFFAOYSA-N_P00371_1AN9.pt
CUEPJLKZPWHSHG-UHFFFAOYSA-N_P00371_1AN9,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CUEPJLKZPWHSHG-UHFFFAOYSA-N_P00371_1AN9/hetero_graph_CUEPJLKZPWHSHG-UHFFFAOYSA-N_P00371_1AN9.pt
CUKDWLCWKNRWQD-UHFFFAOYSA-N_P21396_1O5W,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CUKDWLCWKNRWQD-UHFFFAOYSA-N_P21396_1O5W/hetero_graph_CUKDWLCWKNRWQD-UHFFFAOYSA-N_P21396_1O5W.pt
CUWXJFCSNROABJ-UHFFFAOYSA-N_Q07440_2VOF,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CUWXJFCSNROABJ-UHFFFAOYSA-N_Q07440_2VOF/hetero_graph_CUWXJFCSNROABJ-UHFFFAOYSA-N_Q07440_2VOF.pt
CWDIWBOCJFCBIJ-UHFFFAOYSA-N_P00371_1AN9,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CWDIWBOCJFCBIJ-UHFFFAOYSA-N_P00371_1AN9/hetero_graph_CWDIWBOCJFCBIJ-UHFFFAOYSA-N_P00371_1AN9.pt
CYTNKKXCGVFEJU-UHFFFAOYSA-N_Q9UBN7_5KH3,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CYTNKKXCGVFEJU-UHFFFAOYSA-N_Q9UBN7_5KH3/hetero_graph_CYTNKKXCGVFEJU-UHFFFAOYSA-N_Q9UBN7_5KH3.pt
CZLHDEMBLZTFGA-UMYLGFLZSA-N_O75762_3J9P,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CZLHDEMBLZTFGA-UMYLGFLZSA-N_O75762_3J9P/hetero_graph_CZLHDEMBLZTFGA-UMYLGFLZSA-N_O75762_3J9P.pt
DAFFDBNIUYNBMZ-UHFFFAOYSA-N_P05186_7YIV,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DAFFDBNIUYNBMZ-UHFFFAOYSA-N_P05186_7YIV/hetero_graph_DAFFDBNIUYNBMZ-UHFFFAOYSA-N_P05186_7YIV.pt
DASSFVQGPUWYCE-UHFFFAOYSA-N_P32897_7CLV,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DASSFVQGPUWYCE-UHFFFAOYSA-N_P32897_7CLV/hetero_graph_DASSFVQGPUWYCE-UHFFFAOYSA-N_P32897_7CLV.pt
DBXKSJKUFMJLAM-UHFFFAOYSA-N_Q07440_2VOF,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DBXKSJKUFMJLAM-UHFFFAOYSA-N_Q07440_2VOF/hetero_graph_DBXKSJKUFMJLAM-UHFFFAOYSA-N_Q07440_2VOF.pt
DCRZVUIGGYMOBI-UHFFFAOYSA-N_Q96EB6_5BTR,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DCRZVUIGGYMOBI-UHFFFAOYSA-N_Q96EB6_5BTR/hetero_graph_DCRZVUIGGYMOBI-UHFFFAOYSA-N_Q96EB6_5BTR.pt
DDQFWSHGBVMBEM-UHFFFAOYSA-N_P29474_1M9J,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DDQFWSHGBVMBEM-UHFFFAOYSA-N_P29474_1M9J/hetero_graph_DDQFWSHGBVMBEM-UHFFFAOYSA-N_P29474_1M9J.pt
DDXTYELBFUMBFH-UHFFFAOYSA-N_P09955_2JEW,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DDXTYELBFUMBFH-UHFFFAOYSA-N_P09955_2JEW/hetero_graph_DDXTYELBFUMBFH-UHFFFAOYSA-N_P09955_2JEW.pt
DELJNDWGTWHHFA-UHFFFAOYSA-N_P15145_4OU3,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DELJNDWGTWHHFA-UHFFFAOYSA-N_P15145_4OU3/hetero_graph_DELJNDWGTWHHFA-UHFFFAOYSA-N_P15145_4OU3.pt
DFMYMBOVJFENDP-UHFFFAOYSA-N_P25779_3KKU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DFMYMBOVJFENDP-UHFFFAOYSA-N_P25779_3KKU/hetero_graph_DFMYMBOVJFENDP-UHFFFAOYSA-N_P25779_3KKU.pt
DFPAKSUCGFBDDF-UHFFFAOYSA-N_Q96EB6_5BTR,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DFPAKSUCGFBDDF-UHFFFAOYSA-N_Q96EB6_5BTR/hetero_graph_DFPAKSUCGFBDDF-UHFFFAOYSA-N_Q96EB6_5BTR.pt
DFPAKSUCGFBDDF-UHFFFAOYSA-N_Q9NTG7_4FZ3,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DFPAKSUCGFBDDF-UHFFFAOYSA-N_Q9NTG7_4FZ3/hetero_graph_DFPAKSUCGFBDDF-UHFFFAOYSA-N_Q9NTG7_4FZ3.pt
DGNSCFJXXIDGDP-UHFFFAOYSA-N_O94953_4LXL,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DGNSCFJXXIDGDP-UHFFFAOYSA-N_O94953_4LXL/hetero_graph_DGNSCFJXXIDGDP-UHFFFAOYSA-N_O94953_4LXL.pt
DGNSCFJXXIDGDP-UHFFFAOYSA-N_P41229_5FWJ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DGNSCFJXXIDGDP-UHFFFAOYSA-N_P41229_5FWJ/hetero_graph_DGNSCFJXXIDGDP-UHFFFAOYSA-N_P41229_5FWJ.pt
DHLVDJQBEXVPOQ-UHFFFAOYSA-N_P41229_5FWJ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DHLVDJQBEXVPOQ-UHFFFAOYSA-N_P41229_5FWJ/hetero_graph_DHLVDJQBEXVPOQ-UHFFFAOYSA-N_P41229_5FWJ.pt
DHMUHDHLFBVZHC-UHFFFAOYSA-N_P05186_7YIV,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DHMUHDHLFBVZHC-UHFFFAOYSA-N_P05186_7YIV/hetero_graph_DHMUHDHLFBVZHC-UHFFFAOYSA-N_P05186_7YIV.pt
DHZBEENLJMYSHQ-OBDNUKKESA-N_P62136_3N5U,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DHZBEENLJMYSHQ-OBDNUKKESA-N_P62136_3N5U/hetero_graph_DHZBEENLJMYSHQ-OBDNUKKESA-N_P62136_3N5U.pt
DIYJGFXQNOZHGF-QMMMGPOBSA-N_Q8R4B8_7LFH,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DIYJGFXQNOZHGF-QMMMGPOBSA-N_Q8R4B8_7LFH/hetero_graph_DIYJGFXQNOZHGF-QMMMGPOBSA-N_Q8R4B8_7LFH.pt
DKGYBSPSUUVQRL-UHFFFAOYSA-N_Q9UBN7_5KH3,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DKGYBSPSUUVQRL-UHFFFAOYSA-N_Q9UBN7_5KH3/hetero_graph_DKGYBSPSUUVQRL-UHFFFAOYSA-N_Q9UBN7_5KH3.pt
DKJJVAGXPKPDRL-UHFFFAOYSA-N_P22894_1JAQ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DKJJVAGXPKPDRL-UHFFFAOYSA-N_P22894_1JAQ/hetero_graph_DKJJVAGXPKPDRL-UHFFFAOYSA-N_P22894_1JAQ.pt
DLDKTRBBAKTGJH-UHFFFAOYSA-N_P00734_1BCU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DLDKTRBBAKTGJH-UHFFFAOYSA-N_P00734_1BCU/hetero_graph_DLDKTRBBAKTGJH-UHFFFAOYSA-N_P00734_1BCU.pt
DLZCDBDZJMIAEQ-UHFFFAOYSA-N_P00734_1BCU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DLZCDBDZJMIAEQ-UHFFFAOYSA-N_P00734_1BCU/hetero_graph_DLZCDBDZJMIAEQ-UHFFFAOYSA-N_P00734_1BCU.pt
DMPZJACLHDWUFS-UHFFFAOYSA-N_Q3Y5H1_2Q6F,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DMPZJACLHDWUFS-UHFFFAOYSA-N_Q3Y5H1_2Q6F/hetero_graph_DMPZJACLHDWUFS-UHFFFAOYSA-N_Q3Y5H1_2Q6F.pt
DMSMPAJRVJJAGA-UHFFFAOYSA-N_O94760_3P8P,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DMSMPAJRVJJAGA-UHFFFAOYSA-N_O94760_3P8P/hetero_graph_DMSMPAJRVJJAGA-UHFFFAOYSA-N_O94760_3P8P.pt
DMSMPAJRVJJAGA-UHFFFAOYSA-N_P42574_4PS0,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DMSMPAJRVJJAGA-UHFFFAOYSA-N_P42574_4PS0/hetero_graph_DMSMPAJRVJJAGA-UHFFFAOYSA-N_P42574_4PS0.pt
DMWODZUWOXYIQO-UHFFFAOYSA-N_O15229_5X68,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DMWODZUWOXYIQO-UHFFFAOYSA-N_O15229_5X68/hetero_graph_DMWODZUWOXYIQO-UHFFFAOYSA-N_O15229_5X68.pt
DNJVGCMDWWYRKE-UHFFFAOYSA-N_Q8I2J3_4EME,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DNJVGCMDWWYRKE-UHFFFAOYSA-N_Q8I2J3_4EME/hetero_graph_DNJVGCMDWWYRKE-UHFFFAOYSA-N_Q8I2J3_4EME.pt
DOEWDSDBFRHVAP-KRXBUXKQSA-N_Q8R4B8_7LFH,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DOEWDSDBFRHVAP-KRXBUXKQSA-N_Q8R4B8_7LFH/hetero_graph_DOEWDSDBFRHVAP-KRXBUXKQSA-N_Q8R4B8_7LFH.pt
DPVULTRNKVYJTM-UHFFFAOYSA-N_P0ABQ4_1DHJ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DPVULTRNKVYJTM-UHFFFAOYSA-N_P0ABQ4_1DHJ/hetero_graph_DPVULTRNKVYJTM-UHFFFAOYSA-N_P0ABQ4_1DHJ.pt
DSEFKRFEJDNAGA-UHFFFAOYSA-N_P00371_1AN9,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DSEFKRFEJDNAGA-UHFFFAOYSA-N_P00371_1AN9/hetero_graph_DSEFKRFEJDNAGA-UHFFFAOYSA-N_P00371_1AN9.pt
DWJNPCRXBNWCJC-UHFFFAOYSA-N_P0ABQ4_1DHJ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DWJNPCRXBNWCJC-UHFFFAOYSA-N_P0ABQ4_1DHJ/hetero_graph_DWJNPCRXBNWCJC-UHFFFAOYSA-N_P0ABQ4_1DHJ.pt
DWJOEJDGHVXXEB-UHFFFAOYSA-N_P0C6U8_4OVZ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DWJOEJDGHVXXEB-UHFFFAOYSA-N_P0C6U8_4OVZ/hetero_graph_DWJOEJDGHVXXEB-UHFFFAOYSA-N_P0C6U8_4OVZ.pt
DWVCKMGUSJEQPZ-UHFFFAOYSA-N_P0ABQ4_1DHJ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DWVCKMGUSJEQPZ-UHFFFAOYSA-N_P0ABQ4_1DHJ/hetero_graph_DWVCKMGUSJEQPZ-UHFFFAOYSA-N_P0ABQ4_1DHJ.pt
DXIXOFKBARAUGN-UHFFFAOYSA-N_Q07440_2VOF,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DXIXOFKBARAUGN-UHFFFAOYSA-N_Q07440_2VOF/hetero_graph_DXIXOFKBARAUGN-UHFFFAOYSA-N_Q07440_2VOF.pt
DXNWOQPYTAASAH-UHFFFAOYSA-N_P21980_2Q3Z,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DXNWOQPYTAASAH-UHFFFAOYSA-N_P21980_2Q3Z/hetero_graph_DXNWOQPYTAASAH-UHFFFAOYSA-N_P21980_2Q3Z.pt
DZEUVTPRJSYTQV-UHFFFAOYSA-N_P08253_1CK7,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DZEUVTPRJSYTQV-UHFFFAOYSA-N_P08253_1CK7/hetero_graph_DZEUVTPRJSYTQV-UHFFFAOYSA-N_P08253_1CK7.pt
FACUYWPMDKTVFU-BYPYZUCNSA-N_Q04609_4OC0,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FACUYWPMDKTVFU-BYPYZUCNSA-N_Q04609_4OC0/hetero_graph_FACUYWPMDKTVFU-BYPYZUCNSA-N_Q04609_4OC0.pt
FAOZNCYQMCTIBT-UHFFFAOYSA-N_O94953_4LXL,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FAOZNCYQMCTIBT-UHFFFAOYSA-N_O94953_4LXL/hetero_graph_FAOZNCYQMCTIBT-UHFFFAOYSA-N_O94953_4LXL.pt
FAOZNCYQMCTIBT-UHFFFAOYSA-N_P41229_5FWJ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FAOZNCYQMCTIBT-UHFFFAOYSA-N_P41229_5FWJ/hetero_graph_FAOZNCYQMCTIBT-UHFFFAOYSA-N_P41229_5FWJ.pt
FCLXEDQPMBMSSA-UHFFFAOYSA-N_P00390_1ALG,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FCLXEDQPMBMSSA-UHFFFAOYSA-N_P00390_1ALG/hetero_graph_FCLXEDQPMBMSSA-UHFFFAOYSA-N_P00390_1ALG.pt
FCTUCHUTNSXNIZ-KVQBGUIXSA-N_Q13304_7Y89,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FCTUCHUTNSXNIZ-KVQBGUIXSA-N_Q13304_7Y89/hetero_graph_FCTUCHUTNSXNIZ-KVQBGUIXSA-N_Q13304_7Y89.pt
FCYPWSQPDXUBPV-UHFFFAOYSA-N_P06239_1BHF,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FCYPWSQPDXUBPV-UHFFFAOYSA-N_P06239_1BHF/hetero_graph_FCYPWSQPDXUBPV-UHFFFAOYSA-N_P06239_1BHF.pt
FDNYHBASQZFVBL-UHFFFAOYSA-N_P05186_7YIV,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FDNYHBASQZFVBL-UHFFFAOYSA-N_P05186_7YIV/hetero_graph_FDNYHBASQZFVBL-UHFFFAOYSA-N_P05186_7YIV.pt
FEMOMIGRRWSMCU-UHFFFAOYSA-N_Q96KQ7_5JIN,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FEMOMIGRRWSMCU-UHFFFAOYSA-N_Q96KQ7_5JIN/hetero_graph_FEMOMIGRRWSMCU-UHFFFAOYSA-N_Q96KQ7_5JIN.pt
FFGYJZZTKYSJET-UHFFFAOYSA-N_P00371_1AN9,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FFGYJZZTKYSJET-UHFFFAOYSA-N_P00371_1AN9/hetero_graph_FFGYJZZTKYSJET-UHFFFAOYSA-N_P00371_1AN9.pt
FFOHTSTWXWJGQR-UHFFFAOYSA-N_P20309_2CSA,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FFOHTSTWXWJGQR-UHFFFAOYSA-N_P20309_2CSA/hetero_graph_FFOHTSTWXWJGQR-UHFFFAOYSA-N_P20309_2CSA.pt
FGGWIXJNLRDBPW-UHFFFAOYSA-N_P25779_3KKU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FGGWIXJNLRDBPW-UHFFFAOYSA-N_P25779_3KKU/hetero_graph_FGGWIXJNLRDBPW-UHFFFAOYSA-N_P25779_3KKU.pt
FGOAJBDSBNKXNW-UHFFFAOYSA-N_Q99873_6NT2,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FGOAJBDSBNKXNW-UHFFFAOYSA-N_Q99873_6NT2/hetero_graph_FGOAJBDSBNKXNW-UHFFFAOYSA-N_Q99873_6NT2.pt
FIOMMYGNTCJCQK-UHFFFAOYSA-N_O15229_5X68,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FIOMMYGNTCJCQK-UHFFFAOYSA-N_O15229_5X68/hetero_graph_FIOMMYGNTCJCQK-UHFFFAOYSA-N_O15229_5X68.pt
FIVKZRZFGFWRJS-UHFFFAOYSA-N_P00371_1AN9,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FIVKZRZFGFWRJS-UHFFFAOYSA-N_P00371_1AN9/hetero_graph_FIVKZRZFGFWRJS-UHFFFAOYSA-N_P00371_1AN9.pt
FKCMADOPPWWGNZ-YUMQZZPRSA-N_Q12884_1Z68,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FKCMADOPPWWGNZ-YUMQZZPRSA-N_Q12884_1Z68/hetero_graph_FKCMADOPPWWGNZ-YUMQZZPRSA-N_Q12884_1Z68.pt
FKENQMMABCRJMK-RITPCOANSA-N_P13661_1M6K,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FKENQMMABCRJMK-RITPCOANSA-N_P13661_1M6K/hetero_graph_FKENQMMABCRJMK-RITPCOANSA-N_P13661_1M6K.pt
FMPWFPCHEFZKDG-QAOGLABXSA-N_P42345_4JSX,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FMPWFPCHEFZKDG-QAOGLABXSA-N_P42345_4JSX/hetero_graph_FMPWFPCHEFZKDG-QAOGLABXSA-N_P42345_4JSX.pt
FNLNSQHJKVQCBP-UHFFFAOYSA-N_Q04609_4OC0,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FNLNSQHJKVQCBP-UHFFFAOYSA-N_Q04609_4OC0/hetero_graph_FNLNSQHJKVQCBP-UHFFFAOYSA-N_Q04609_4OC0.pt
FPOQLQZHRCEVOT-UHFFFAOYSA-N_Q9UBN7_5KH3,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FPOQLQZHRCEVOT-UHFFFAOYSA-N_Q9UBN7_5KH3/hetero_graph_FPOQLQZHRCEVOT-UHFFFAOYSA-N_Q9UBN7_5KH3.pt
FQCNOURLMNHAQN-UHFFFAOYSA-N_P15145_4OU3,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FQCNOURLMNHAQN-UHFFFAOYSA-N_P15145_4OU3/hetero_graph_FQCNOURLMNHAQN-UHFFFAOYSA-N_P15145_4OU3.pt
FQDUPVULDGWSLO-UHFFFAOYSA-N_P08842_1P49,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FQDUPVULDGWSLO-UHFFFAOYSA-N_P08842_1P49/hetero_graph_FQDUPVULDGWSLO-UHFFFAOYSA-N_P08842_1P49.pt
FQJALHVQVRBZAV-SFYZADRCSA-N_P00488_1EVU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FQJALHVQVRBZAV-SFYZADRCSA-N_P00488_1EVU/hetero_graph_FQJALHVQVRBZAV-SFYZADRCSA-N_P00488_1EVU.pt
FQJALHVQVRBZAV-SFYZADRCSA-N_P21980_2Q3Z,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FQJALHVQVRBZAV-SFYZADRCSA-N_P21980_2Q3Z/hetero_graph_FQJALHVQVRBZAV-SFYZADRCSA-N_P21980_2Q3Z.pt
FRASJONUBLZVQX-UHFFFAOYSA-N_P00784_1PIP,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FRASJONUBLZVQX-UHFFFAOYSA-N_P00784_1PIP/hetero_graph_FRASJONUBLZVQX-UHFFFAOYSA-N_P00784_1PIP.pt
FRASJONUBLZVQX-UHFFFAOYSA-N_Q96KQ7_5JIN,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FRASJONUBLZVQX-UHFFFAOYSA-N_Q96KQ7_5JIN/hetero_graph_FRASJONUBLZVQX-UHFFFAOYSA-N_Q96KQ7_5JIN.pt
FRASJONUBLZVQX-UHFFFAOYSA-N_Q9H9B1_5VSF,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FRASJONUBLZVQX-UHFFFAOYSA-N_Q9H9B1_5VSF/hetero_graph_FRASJONUBLZVQX-UHFFFAOYSA-N_Q9H9B1_5VSF.pt
FRDCRCKHAAQIRU-UHFFFAOYSA-N_P69560_3JCU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FRDCRCKHAAQIRU-UHFFFAOYSA-N_P69560_3JCU/hetero_graph_FRDCRCKHAAQIRU-UHFFFAOYSA-N_P69560_3JCU.pt
FRFATUHEQSVWHE-UHFFFAOYSA-N_Q07422_4ECK,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FRFATUHEQSVWHE-UHFFFAOYSA-N_Q07422_4ECK/hetero_graph_FRFATUHEQSVWHE-UHFFFAOYSA-N_Q07422_4ECK.pt
